date,soname,catname,userdata,dataondisk,dedup
02-01-2025,ofphsor07.bodc.att.com,OFP_PROD_Linux_FS_olpd10888,0.02,0.01,2.6
02-01-2025,ofphsor07.bodc.att.com,OFP_PROD_Windows_FS_olpd10888,0,0,0
02-01-2025,tfphsor06.dadc.sbc.com,CFP_Prod_FS_clph657_Rep,101.91,6.19,16.4
02-01-2025,tfphsor06.dadc.sbc.com,TFP_NonPROD_Linux_FS_tlpd13422_SO06,0.22,0.01,17.8
02-01-2025,tfphsor06.dadc.sbc.com,CFP_Prod_DB_Common_clph657_Rep,1932.6,155.12,12.4
02-01-2025,tfphsor07.dadc.sbc.com,CFP_PROD_DB_Common_clph587_Rep,834.78,67.4,12.3
02-01-2025,tfphsor07.dadc.sbc.com,TFP_NonPROD_Linux_FS_tlpd13422_SO07,0.13,0.01,14
02-01-2025,cfphsor04.sldc.sbc.com,CFP_Prod_Linux_FS_clpd13671,0,0,0
02-01-2025,cfphsor04.sldc.sbc.com,CFP_Prod_FS_clph657,102.03,6.18,16.5
02-01-2025,cfphsor04.sldc.sbc.com,CFP_Non_Prod_FS_clph657,72.69,4.39,16.5
02-01-2025,cfphsor04.sldc.sbc.com,CFP_Prod_DB_Common_clph657,1354.94,96.73,14
02-01-2025,cfphsor04.sldc.sbc.com,CFP_Non_Prod_DB_Common_clph657,319.2,9.54,33.4
02-01-2025,cfphsor06.sldc.sbc.com,test,0,0,0
02-01-2025,YFPHSOR01.kmdc.att.com,test_store,0,0,0
02-01-2025,YFPHSOR05.kmdc.att.com,YFP_Catalog_ylpd10529,0,0,0
02-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_Linux_FS_clpd13672,0,0,0
02-01-2025,cfphsor07.sldc.sbc.com,CFP_Non_PROD_FS_clph587,138.63,3.46,40
02-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_FS_clph587,56.67,2.5,22.6
02-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_DB_Common_clph587,518.95,43.06,12
02-01-2025,cfphsor07.sldc.sbc.com,CFP_Non_PROD_DB_Common_clph587,149.72,22.77,6.5
02-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_DB_Common_clph444,2155.32,465.04,4.6
02-01-2025,cfphsor07.sldc.sbc.com,CFP_NonProd_FS_clph444,69.6,2.47,28.2
02-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_FS_clph444,474.46,43.65,10.8
02-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_DB_Common_cspr246,0,0,0
02-01-2025,cfphsor07.sldc.sbc.com,CFP_NonProd_FS_csprd370,0,0,0
02-01-2025,cfphsor07.sldc.sbc.com,CFP_Prod_FS_csprd370,7.75,0.25,31.4
02-01-2025,cfphsor07.sldc.sbc.com,p1ccr8d2,0,0,0
02-01-2025,ffphsor04.ffdc.sbc.com,FFP_flpd11354_common,0,0,0
02-01-2025,ffphsor05.ffdc.sbc.com,ffphsor05_common_flpd11354,0,0,0
02-01-2025,ffphsor06.ffdc.sbc.com,ffphsor06_common_flpd11354,0.01,0,18.5
02-01-2025,ffphsor11.ffdc.sbc.com,Test,0,0,0
02-01-2025,ffphsor07.ffdc.sbc.com,Test,0,0,0
02-01-2025,ffphsor08.ffdc.sbc.com,Test,0,0,0
02-01-2025,ffphsor09.ffdc.sbc.com,Test,0,0,0
02-01-2025,ffphsor10.ffdc.sbc.com,Test,0,0,0
03-01-2025,yfphsor03.kmdc.att.com,test,0,0,0
03-01-2025,yfphsor03.kmdc.att.com,AFP_PROD_DB_COMMON_ALPH332_02_Rep,181.64,160.69,1.1
03-01-2025,yfphsor03.kmdc.att.com,KGM_PROD_FS_YLPD10529,0,0,0
03-01-2025,yfphsor03.kmdc.att.com,KGM_NON_PROD_DB_Common_ylpd10529,303.78,35.72,8.5
03-01-2025,yfphsor03.kmdc.att.com,KGM_PROD_DB_Common_ylpd10529,0,0,0
03-01-2025,yfphsor03.kmdc.att.com,KGM_NonPROD_FS_ylpd10529,0,0,0
03-01-2025,yfphsor04.kmdc.att.com,test,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Linux_FS_tlph101,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Linux_FS_tsprd653,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,test,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Windows_FS_tsprd653,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Linux_FS_tsprd653,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Windows_FS_tsprd653,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_Prod_Windows_FS_tsprd540,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Linux_FS_tsprd540,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Linux_FS_tsprd540,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Windows_FS_tspr540,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Linux_FS_tlph101,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Windows_FS_tlph101,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Windows_FS_tlph101,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlph101,762.48,250.44,3
03-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_DB_Common_tlph101,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tlph101,209.27,10.1,20.7
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlph101,333.85,22.61,14.7
03-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_FS_tlpd11266,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlpd11266,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlpd11266,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_NON_PROD_DB_Common_tlpd11266,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tlph102,142.12,2.09,68.1
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlph102,51.97,2.73,19
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlph102,68.61,9.23,7.4
03-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_DB_Common_tlph102,0.01,0.01,0.9
03-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tsprd540,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tsprd540,73.23,4.84,15.1
03-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_DB_Common_tsprd540,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tsprd540,22.89,3.03,7.5
03-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tsprd653,10.76,0.37,29.2
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tsprd653,58.18,5.08,11.4
03-01-2025,tfphsor04.dadc.sbc.com,TFP_NON_PROD_DB_Common_tsprd653,0.13,0.07,1.9
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tsprd653,149.79,22.09,6.7
03-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tlpd237,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlpd237,56.29,3.77,14.9
03-01-2025,tfphsor04.dadc.sbc.com,TFP_NON_PROD_DB_Common_tlpd237,0,0,0
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlpd237,11.35,9.45,1.2
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_p1ccr7d6,0.03,0.01,2.8
03-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_p1ccr7d6_Tlph102,0,0,0
03-01-2025,tfphsor05.dadc.sbc.com,CFP_t1ccr2d5_Rep,0,0,0
03-01-2025,tfphsor05.dadc.sbc.com,CFP_p1ccr1m2_Rep,0,0,0
03-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_Windows_FS_csprd246_Rep,0,0,0
03-01-2025,tfphsor05.dadc.sbc.com,CFP_p1ccr7d7_Rep,0,0,0.5
03-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_Linux_FS_csprd246_Rep,0,0,0
03-01-2025,tfphsor05.dadc.sbc.com,CFP_p1ccr7d8_Rep,0.04,0.04,0.9
03-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_Windows_FS_csprd370_Rep,0,0,0
03-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_DB_Common_clph444_Rep,2681.27,595.44,4.5
03-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_Linux_FS_csprd370_Rep,9.66,0.33,29.3
03-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_Linux_FS_clph444_Rep,0,0,0
03-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_Windows_FS_clph444_Rep,0,0,0
03-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_FS_clph444_Rep,512.89,47.95,10.6
03-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_DB_Common_cspr246_Rep,1.28,1.14,1.1
03-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_FS_csprd246_Rep,0,0,0
03-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_FS_clph587_Rep,56.07,2.47,22.6
03-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_DB_Common_clph587_Rep,75.28,12.49,6
03-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_FS_clph444_Rep_cfphsor05,174.92,7.73,22.6
03-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_dbcommon_clph444_cfphsor05,176.18,44.63,3.9
03-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_FS_csprd246_Rep_cfphsor05,49.35,4.16,11.8
03-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_dbcommon_csprd246_Rep_cfphsor05,6.43,5.4,1.1
03-01-2025,tfphsor05.dadc.sbc.com,p1ccr8d2_target,0,0,0
03-01-2025,cfphsor02.sldc.sbc.com,t1ccr2d5,3.03,0.35,8.5
03-01-2025,cfphsor02.sldc.sbc.com,p1ccr1m2,0,0,0
03-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_FS_clph587,3.46,0.97,3.5
03-01-2025,cfphsor02.sldc.sbc.com,CFP_Non_PROD_FS_clph587,490.52,9.03,54.3
03-01-2025,cfphsor02.sldc.sbc.com,CFP_Non_PROD_DB_Common_clph587,0.3,0.16,1.8
03-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_DB_Common_clph587,14.26,4.37,3.2
03-01-2025,cfphsor02.sldc.sbc.com,CFP_Prod_Windows_FS_csprd370,0,0,0
03-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_Windows_FS_csprd370,0,0,0
03-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_Linux_FS_csprd370,1.64,0.14,11.9
03-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_Linux_FS_csprd370,4.18,0.18,23
03-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_Linux_FS_clph444,0,0,0
03-01-2025,cfphsor02.sldc.sbc.com,p1ccr7d7,0,0,0
03-01-2025,cfphsor02.sldc.sbc.com,p1ccr7d8,0,0,0
03-01-2025,cfphsor02.sldc.sbc.com,CFP_Prod_Windows_FS_clph444,0,0,0
03-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_Linux_FS_clph444,0,0,0
03-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_Windows_FS_clph444,0,0,0
03-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_DB_Common_clph444,392.13,119.73,3.2
03-01-2025,cfphsor02.sldc.sbc.com,CFP_Non_PROD_DB_Common_clph444,0,0,0
03-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_FS_clph444,10.14,1.24,8.2
03-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_FS_clph444,53.25,19.45,2.7
03-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_FS_csprd246,0,0,0
03-01-2025,cfphsor02.sldc.sbc.com,CFP_Prod_FS_csprd246,0,0,0
03-01-2025,cfphsor02.sldc.sbc.com,CFP_Non_PROD_DB_Common_cspr246,0,0,0
03-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_DB_Common_cspr246,0.06,0.01,9
03-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Linux_FS_tlph101_Rep,0,0,0
03-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Windows_FS_tlph101_Rep,0,0,0
03-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tlph101_Rep,1104.86,360.15,3
03-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Windows_FS_tsprd653_Rep,0,0,0
03-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Linux_FS_tsprd653_Rep,0,0,0
03-01-2025,cfphsor03.sldc.sbc.com,TFP_Non_PROD_FS_tlph101_rep,0,0,0
03-01-2025,cfphsor03.sldc.sbc.com,TFP_Prod_Windows_FS_tsprd540_Rep,0,0,0
03-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tlph101_rep,384.25,25.53,15
03-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Linux_FS_tsprd540_Rep,0,0,0
03-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tlph102_rep,56.45,3.28,17.2
03-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tlph102_Rep,66.99,9.05,7.4
03-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tsprd540_Rep,82.54,5.02,16.4
03-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tsprd540_Rep,23.46,2.72,8.6
03-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tsprd653_Rep,150.07,22.28,6.7
03-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tsprd653_Rep,59.93,5.53,10.8
03-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tlpd237_Rep,14.4,11.26,1.2
03-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tlpd237_Rep,65.25,3.93,16.6
03-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_p1ccr7d6_Rep,0,0,0
03-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_blph634,6.26,0.31,20.5
03-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_blph874,5.01,0.09,54.7
03-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd267,1.66,0.05,34.2
03-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd466,2.79,0.09,30.4
03-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd483,0.98,0.05,19.8
03-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd649,1.76,0.09,20
03-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd685,2.88,0.1,27.6
03-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_blpd739,1.15,0.03,40.7
03-01-2025,bfphsor01.bhdc.att.com,BPF_Catalog_blpd10808,0.05,0.01,4.6
03-01-2025,bfphsor01.bhdc.att.com,blpd10808,0,0,0
03-01-2025,bfphsor01.bhdc.att.com,blpd10809,0,0,0
03-01-2025,bfphsor01.bhdc.att.com,blpd10810,0,0,0
03-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlp13422_dup,0.12,0,37.3
03-01-2025,cfphsor01.sldc.sbc.com,OFP_Catalog_clpd13671,0,0,0
03-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clpd13671,0.02,0,11.3
03-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clph444,5.24,0.27,19.1
03-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clph587,4.08,0.1,40.9
03-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clph657,5.35,0.16,34.2
03-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_csprd246,0.18,0.02,11.4
03-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_csprd370,1.78,0.1,17.5
03-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlph101_dup,12.13,0.35,35.1
03-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tsprd653_dup,1.84,0.05,39.2
03-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tsprd540_dup,0.65,0.02,30.4
03-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlpd11266_dup,1.66,0.03,63.1
03-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlpd237_dup,4.15,0.03,128.4
03-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlph102_dup,4.86,0.14,35.1
03-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tsprd654_dup,3.47,0.11,32.1
03-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_csprd245,2.78,0.05,53.1
03-01-2025,cfphsor01.sldc.sbc.com,CFP_PROD_Linux_FS_clph657,0,0,0
03-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clpd13241,0.07,0.01,6.2
03-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clpd13672,0,0,7.9
03-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlpd13081_dup,0.03,0,12.5
03-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_FS_blph874,135.32,7.76,17.4
03-01-2025,bfphsor03.bhdc.att.com,BFP_NonProd_FS_blph874,132.13,6.14,21.5
03-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_dbcommon_blph874,689.59,108.86,6.3
03-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p2spn1d4,0,0,0
03-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d2,0,0,0
03-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d1,0,0,0
03-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d3,0,0,0
03-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d4,0,0,0
03-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d5,0,0,0
03-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d6,0,0,0
03-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d7,0,0,0
03-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb2d1,0,0,0
03-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Linux_FS_bsprd652,0,0,0
03-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_bsprd652,0,0,0
03-01-2025,bfphsor03.bhdc.att.com,BFP_NonProd_dbcommon_blph874,98.98,51.26,1.9
03-01-2025,bfphsor03.bhdc.att.com,BFP_NonProd_FS_blph634,12.58,0.48,26.1
03-01-2025,bfphsor03.bhdc.att.com,BFP_NonProd_dbcommon_blph634,7.45,1.56,4.7
03-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_FS_blph634,116.12,8.02,14.4
03-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_dbcommon_blph634,82.57,38.16,2.1
03-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p1edw1d2,0,0,0
03-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_csprd245_dup,2.78,0.05,53
03-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlp13422,0.12,0,34.9
03-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clpd13241_dup,0,0,0
03-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clpd13671_dup,0.02,0,16.7
03-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlpd11266,1.66,0.03,63
03-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlpd237,4.15,0.03,128.4
03-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlph101,12.13,0.35,35.1
03-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlph102,4.86,0.14,35.1
03-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tsprd540,0.65,0.02,30.5
03-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tsprd653,1.84,0.05,39.2
03-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tsprd654,3.47,0.11,32.1
03-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clph444_dup,0,0,0
03-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clph587_dup,4.08,0.1,40.8
03-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clph657_dup,5.05,0.15,33.5
03-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_csprd246_dup,0.83,0.03,31
03-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_csprd370_dup,1.78,0.1,17.5
03-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clpd13672_dup,0.02,0,16.8
03-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlpd13081,0.07,0.01,5.6
03-01-2025,ufphsor01.madc.att.com,usprd144_test,0,0,0
03-01-2025,ufphsor01.madc.att.com,UFP_Catalog_ulph189,2.47,0.1,25.6
03-01-2025,ufphsor01.madc.att.com,UFP_Catalog_usprd144,1.31,0.04,30.2
03-01-2025,ufphsor01.madc.att.com,UFP_Catalog_usprd445,2.41,0.06,43.4
03-01-2025,ufphsor01.madc.att.com,UFP_Catalog_ulpd10324,0.12,0.01,9.9
03-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_bspebr02,0.39,0.01,74.3
03-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_bspebr04,1.35,0.04,36
03-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_olph437,8.58,0.27,31.9
03-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_osprd544,1,0.03,36.6
03-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_osprd565,0.84,0.02,38.2
03-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_osprd312,11.93,0.14,84.5
03-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_olpd11038,0.01,0,12.6
03-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_flpd633_dup,15.64,0.63,24.6
03-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd119_dup,0,0,0
03-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd304_dup,0.79,0.01,53.8
03-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd448_dup,2.99,0.15,20.3
03-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd475_dup,0.31,0.01,32
03-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd476_dup,0.18,0.01,33.9
03-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd508_dup,1.39,0.02,56.4
03-01-2025,ofphsor01.bodc.att.com,FFP_Local_BKUP,0.02,0.01,2.3
03-01-2025,ofphsor01.bodc.att.com,FFP_catalog_flpd11354_dup,0,0,7.7
03-01-2025,ofphsor01.bodc.att.com,FFP_catalog_flpd11355_dup,0.01,0,11
03-01-2025,ofphsor04.bodc.att.com,OFP_NonPROD_Linux_FS_olph437,0,0,0
03-01-2025,ofphsor04.bodc.att.com,OFP_NonPROD_Windows_FS_olph437,0,0,0
03-01-2025,ofphsor04.bodc.att.com,OFP_PROD_Linux_FS_olph437,0,0,1.7
03-01-2025,ofphsor04.bodc.att.com,OFP_PROD_Windows_FS_olph437,0,0,0
03-01-2025,ofphsor04.bodc.att.com,test,0,0,1.9
03-01-2025,ofphsor04.bodc.att.com,OFP_PROD_DB_Common_olph437,1385.75,144.19,9.6
03-01-2025,ofphsor04.bodc.att.com,OFP_Non_PROD_DB_Common_olph437,0,0,0
03-01-2025,ofphsor04.bodc.att.com,OFP_NonPROD_FS_olph437,271.61,15.49,17.5
03-01-2025,ofphsor04.bodc.att.com,OFP_PROD_FS_olph437,549.46,63.88,8.6
03-01-2025,ofphsor05.bodc.att.com,FFP_PROD_Linux_FS_fsprd448_Rep,0,0,0
03-01-2025,ofphsor05.bodc.att.com,FFP_PROD_Windows_FS_fsprd448_Rep,0,0,0
03-01-2025,ofphsor05.bodc.att.com,FFP_PROD_FS_flpd633_rep,269.04,19.27,13.9
03-01-2025,ofphsor05.bodc.att.com,FFP_PROD_DB_flpd633_rep,1557.5,336.2,4.6
03-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_bspebr02_dup,0,0,0
03-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_bspebr04_dup,1.35,0.04,36
03-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_olph437_dup,0,0,0
03-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_osprd312_dup,11.93,0.14,84.8
03-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_osprd544_dup,0,0,0
03-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_osprd565_dup,0,0,0
03-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_flpd633,15.64,0.64,24.6
03-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd119,0,0,0
03-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd304,0.79,0.01,53.9
03-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd448,2.99,0.15,20.3
03-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd475,0.31,0.01,31.9
03-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd476,0.18,0.01,33.9
03-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd508,1.39,0.02,56.3
03-01-2025,ffphsor01.ffdc.sbc.com,FFP_LOCAL_BKUP,0.11,0.01,7.6
03-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_flpd11354,0,0,7.8
03-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_flpd11355,0.01,0,11
03-01-2025,ffphsor02.ffdc.sbc.com,Test,0,0,0
03-01-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_Linux_FS_fsprd448,0,0,0
03-01-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_Windows_FS_fsprd448,0,0,0
03-01-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_Windows_FS_fsprd448,0,0,0
03-01-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_FS_flpd633,235.08,9.19,25.5
03-01-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_Linux_FS_fsprd448,0,0,0
03-01-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_FS_flpd633,277.48,19.93,13.9
03-01-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_DB_flpd633,0.14,0.05,2.7
03-01-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_DB_flpd633,1126.61,252.93,4.4
03-01-2025,ffphsor03.ffdc.sbc.com,OFP_PROD_Linux_FS_olph437_Rep,0.07,0.01,13.3
